farmer_id,county,crop_type,farm_size_acres,rainfall_received_mm,soil_quality_score,fertilizer_used,years_insured,previous_claims_3yr,distance_to_market_km,claim_filed
KE-FARM-1594,Trans Nzoia,Beans,3.4,570.1,10,1,3,2,8.7,1
KE-FARM-1595,Meru,Sunflower,1.7,554.2,10,1,1,0,6.7,0
KE-FARM-1596,Nakuru,Sunflower,7.2,804.4,2,1,2,1,3.9,1
KE-FARM-1597,Kitui,Wheat,2.7,339.1,10,1,2,0,4.3,1
KE-FARM-1598,Meru,Sorghum,9.7,592.3,5,1,9,2,11.2,0
KE-FARM-1599,Laikipia,Sunflower,10.5,739.3,5,1,7,1,1.0,0
KE-FARM-1600,Trans Nzoia,Maize,0.7,694.0,1,1,8,1,8.8,0
KE-FARM-1601,Trans Nzoia,Sunflower,0.5,753.0,3,0,2,1,3.3,0
KE-FARM-1602,Uasin Gishu,Wheat,16.5,903.2,5,0,9,0,6.3,0
KE-FARM-1603,Nakuru,Wheat,9.5,854.8,9,0,13,1,8.2,0
KE-FARM-1604,Laikipia,Sorghum,0.5,426.7,10,1,3,0,21.7,0
KE-FARM-1605,Kitui,Sunflower,7.2,358.4,1,0,10,1,8.7,1
KE-FARM-1606,Trans Nzoia,Maize,2.4,649.0,8,1,13,1,2.6,0
KE-FARM-1607,Trans Nzoia,Maize,1.2,396.9,1,1,2,1,1.0,0
KE-FARM-1608,Laikipia,Beans,8.4,311.0,9,1,12,0,9.9,0
KE-FARM-1609,Meru,Maize,0.9,647.4,6,1,1,0,7.9,0
KE-FARM-1610,Meru,Sorghum,11.8,685.1,1,1,9,2,11.1,0
KE-FARM-1611,Nakuru,Sorghum,0.9,856.7,8,1,8,2,6.2,0
KE-FARM-1612,Uasin Gishu,Maize,3.8,715.3,5,1,13,1,17.4,0
KE-FARM-1613,Trans Nzoia,Maize,1.0,887.9,7,1,15,2,25.3,0
KE-FARM-1614,Uasin Gishu,Beans,3.2,653.3,7,1,12,2,1.0,0
KE-FARM-1615,Meru,Maize,4.6,429.6,7,1,11,0,13.6,0
KE-FARM-1616,Meru,Beans,0.8,723.3,6,0,4,0,1.0,0
KE-FARM-1617,Nyandarua,Beans,2.9,800.1,8,1,7,0,5.9,0
KE-FARM-1618,Kitui,Maize,2.5,658.7,9,1,12,0,6.2,0
KE-FARM-1619,Nakuru,Wheat,0.5,817.6,2,1,14,0,11.9,0
KE-FARM-1620,Nyandarua,Wheat,6.8,581.5,7,1,3,0,4.3,0
KE-FARM-1621,Kitui,Beans,1.6,681.9,2,1,3,1,17.2,0
KE-FARM-1622,Nyandarua,Maize,3.4,573.9,6,1,4,0,4.2,0
KE-FARM-1623,Nyandarua,Wheat,2.9,956.9,2,0,2,0,4.2,1
KE-FARM-1624,Nakuru,Maize,2.9,726.2,10,1,14,0,2.5,0
KE-FARM-1625,Nakuru,Maize,0.5,432.5,6,0,10,2,11.5,1
KE-FARM-1626,Laikipia,Maize,2.2,877.9,2,1,4,1,1.0,0
KE-FARM-1627,Uasin Gishu,Sunflower,2.4,490.0,1,1,10,0,4.5,0
KE-FARM-1628,Uasin Gishu,Maize,5.3,602.1,7,0,3,0,3.1,0
KE-FARM-1629,Laikipia,Sunflower,7.3,670.2,3,1,8,0,2.6,0
KE-FARM-1630,Laikipia,Beans,3.1,682.5,4,1,11,1,1.0,0
KE-FARM-1631,Meru,Wheat,0.5,672.6,6,0,2,1,2.1,0
KE-FARM-1632,Kitui,Wheat,1.1,430.0,5,1,11,0,5.9,0
KE-FARM-1633,Nyandarua,Wheat,0.7,673.1,4,0,9,1,7.0,0
KE-FARM-1634,Laikipia,Wheat,0.5,765.1,9,1,3,1,3.1,0
KE-FARM-1635,Trans Nzoia,Wheat,1.8,760.8,6,1,4,0,10.5,0
KE-FARM-1636,Uasin Gishu,Wheat,1.0,404.7,6,1,13,1,4.1,0
KE-FARM-1637,Laikipia,Wheat,1.0,501.7,2,1,10,0,4.6,0
KE-FARM-1638,Trans Nzoia,Beans,0.5,443.3,6,1,14,1,15.3,0
KE-FARM-1639,Trans Nzoia,Maize,0.5,651.0,7,0,15,0,8.0,0
KE-FARM-1640,Trans Nzoia,Sorghum,0.5,367.3,8,1,10,1,30.6,1
KE-FARM-1641,Meru,Sunflower,0.8,431.6,8,1,15,0,4.5,0
KE-FARM-1642,Meru,Sorghum,2.3,500.2,9,0,15,1,17.6,0
KE-FARM-1643,Trans Nzoia,Sorghum,2.9,330.5,10,1,3,1,13.4,0
KE-FARM-1644,Kitui,Maize,0.6,595.8,3,0,3,0,22.1,0
KE-FARM-1645,Meru,Maize,2.2,284.0,10,1,8,2,31.4,1
KE-FARM-1646,Nyandarua,Maize,1.7,672.8,7,1,8,0,1.0,0
KE-FARM-1647,Trans Nzoia,Wheat,0.8,540.4,7,1,13,0,1.0,0
KE-FARM-1648,Nyandarua,Beans,0.5,506.4,1,1,13,2,11.2,0
KE-FARM-1649,Nyandarua,Wheat,2.5,530.9,8,1,6,1,4.9,0
KE-FARM-1650,Trans Nzoia,Beans,4.6,590.9,4,0,4,0,17.1,0
KE-FARM-1651,Uasin Gishu,Beans,1.0,688.9,5,1,1,1,1.0,0
KE-FARM-1652,Kitui,Sorghum,0.6,797.6,6,1,4,0,16.4,0
KE-FARM-1653,Trans Nzoia,Sorghum,8.7,752.1,3,1,8,0,1.5,0
KE-FARM-1654,Trans Nzoia,Beans,1.3,934.8,5,1,6,0,3.4,0
KE-FARM-1655,Meru,Beans,1.0,701.3,10,0,2,0,34.8,0
KE-FARM-1656,Trans Nzoia,Wheat,7.8,621.0,5,1,3,2,1.0,0
KE-FARM-1657,Uasin Gishu,Wheat,6.8,531.4,1,0,12,2,4.3,1
KE-FARM-1658,Meru,Sorghum,2.4,536.4,3,0,7,0,1.0,0
KE-FARM-1659,Nakuru,Maize,2.7,680.9,3,1,11,0,19.2,0
KE-FARM-1660,Nakuru,Beans,1.0,450.1,1,0,11,0,12.1,0
KE-FARM-1661,Nyandarua,Wheat,0.5,634.3,7,0,4,1,16.1,0
KE-FARM-1662,Kitui,Sorghum,3.4,597.2,1,1,4,2,7.5,0
KE-FARM-1663,Nyandarua,Wheat,0.5,490.8,7,0,15,1,4.4,0
KE-FARM-1664,Uasin Gishu,Beans,2.4,442.3,4,0,15,0,1.0,1
KE-FARM-1665,Laikipia,Beans,11.3,978.7,9,0,5,1,3.3,0
KE-FARM-1666,Kitui,Sunflower,12.2,390.5,7,0,8,0,7.2,0
KE-FARM-1667,Nakuru,Maize,1.1,589.8,5,1,14,2,10.9,0
KE-FARM-1668,Nyandarua,Sunflower,3.9,783.4,7,1,14,0,2.6,0
KE-FARM-1669,Nakuru,Sorghum,2.6,679.4,9,1,7,1,1.5,0
KE-FARM-1670,Uasin Gishu,Wheat,8.3,529.0,10,1,9,0,2.3,0
KE-FARM-1671,Uasin Gishu,Sorghum,1.3,421.2,6,0,15,2,4.4,0
KE-FARM-1672,Laikipia,Beans,0.5,619.5,1,0,5,2,1.6,0
KE-FARM-1673,Laikipia,Sunflower,0.7,204.1,6,0,1,0,1.7,1
KE-FARM-1674,Meru,Sunflower,1.7,625.5,1,1,4,3,1.0,0
KE-FARM-1675,Kitui,Sunflower,1.5,605.2,4,1,6,1,19.4,0
KE-FARM-1676,Uasin Gishu,Sorghum,6.3,760.5,8,1,6,1,2.5,0
KE-FARM-1677,Nyandarua,Beans,4.6,428.5,5,1,9,1,17.3,1
KE-FARM-1678,Nakuru,Wheat,1.4,551.5,5,0,10,1,5.8,0
KE-FARM-1679,Trans Nzoia,Wheat,2.4,665.5,10,1,13,3,10.0,0
KE-FARM-1680,Laikipia,Sorghum,0.5,630.8,8,1,5,0,1.0,0
KE-FARM-1681,Trans Nzoia,Sunflower,9.1,398.6,8,1,5,1,8.8,0
KE-FARM-1682,Nyandarua,Maize,11.0,502.9,1,1,6,0,3.4,1
KE-FARM-1683,Laikipia,Sorghum,15.6,810.0,5,1,11,2,1.0,1
KE-FARM-1684,Trans Nzoia,Sorghum,8.1,638.9,5,1,6,0,23.9,0
KE-FARM-1685,Kitui,Beans,0.8,350.4,8,1,3,0,9.3,1
KE-FARM-1686,Nyandarua,Wheat,0.5,732.5,1,1,6,0,2.8,0
KE-FARM-1687,Nakuru,Sorghum,3.5,360.1,7,1,8,2,5.4,0
KE-FARM-1688,Kitui,Sorghum,9.7,553.9,7,0,12,0,4.4,0
KE-FARM-1689,Nyandarua,Sunflower,0.8,684.5,9,1,6,1,12.1,0
KE-FARM-1690,Meru,Sunflower,0.5,782.1,2,1,12,0,9.4,0
KE-FARM-1691,Laikipia,Maize,6.5,249.3,3,0,11,0,1.0,1
KE-FARM-1692,Uasin Gishu,Beans,0.5,706.7,4,1,5,1,2.2,0
KE-FARM-1693,Nakuru,Maize,2.1,729.3,1,0,3,0,6.5,1
KE-FARM-1694,Kitui,Sunflower,4.5,516.4,7,1,1,1,5.9,0
KE-FARM-1695,Kitui,Wheat,1.1,613.6,10,1,5,1,7.3,0
KE-FARM-1696,Trans Nzoia,Sunflower,0.5,142.2,3,0,6,0,12.5,1
KE-FARM-1697,Laikipia,Beans,5.9,187.8,3,0,14,0,11.5,1
KE-FARM-1698,Uasin Gishu,Sunflower,4.0,766.3,3,1,6,0,4.7,0
KE-FARM-1699,Nyandarua,Beans,17.9,519.2,8,1,14,0,21.0,0
KE-FARM-1700,Uasin Gishu,Beans,1.7,548.1,9,1,6,0,1.0,0
KE-FARM-1701,Laikipia,Beans,0.5,635.2,10,1,3,0,8.8,0
KE-FARM-1702,Laikipia,Beans,5.3,545.1,2,1,15,0,29.9,0
KE-FARM-1703,Meru,Beans,3.0,531.2,10,1,4,3,8.0,0
KE-FARM-1704,Meru,Wheat,1.0,659.2,10,0,15,1,6.1,0
KE-FARM-1705,Uasin Gishu,Maize,6.1,375.7,1,0,3,0,1.4,1
KE-FARM-1706,Nyandarua,Sorghum,0.9,774.0,9,0,2,0,16.6,0
KE-FARM-1707,Uasin Gishu,Maize,1.2,565.5,6,0,8,2,4.7,0
KE-FARM-1708,Laikipia,Beans,0.5,449.2,9,1,7,0,12.1,1
KE-FARM-1709,Laikipia,Wheat,2.0,429.0,6,0,11,1,2.2,1
KE-FARM-1710,Trans Nzoia,Sunflower,2.2,606.4,2,1,8,1,1.0,0
KE-FARM-1711,Meru,Wheat,2.9,554.0,1,1,13,0,3.6,0
KE-FARM-1712,Trans Nzoia,Beans,4.9,367.7,8,0,6,0,3.3,0
KE-FARM-1713,Nakuru,Wheat,9.5,509.7,3,1,11,1,20.7,0
KE-FARM-1714,Laikipia,Wheat,0.6,478.6,1,0,15,0,20.0,0
KE-FARM-1715,Trans Nzoia,Beans,0.5,789.3,8,1,12,0,7.6,0
KE-FARM-1716,Uasin Gishu,Wheat,0.5,619.6,1,0,15,1,1.0,0
KE-FARM-1717,Meru,Sorghum,0.6,835.4,8,1,14,0,2.6,0
KE-FARM-1718,Meru,Sorghum,4.3,493.5,1,1,7,1,10.2,0
KE-FARM-1719,Nyandarua,Wheat,5.2,556.3,9,1,1,0,1.1,0
KE-FARM-1720,Uasin Gishu,Sunflower,6.2,658.0,9,1,10,0,12.1,0
KE-FARM-1721,Nyandarua,Beans,1.1,690.6,9,1,5,0,1.0,0
KE-FARM-1722,Trans Nzoia,Sorghum,1.5,708.1,3,1,4,1,11.5,0
KE-FARM-1723,Kitui,Sunflower,2.6,466.8,4,1,10,3,18.6,0
KE-FARM-1724,Nakuru,Wheat,0.5,471.0,5,1,3,1,6.3,0
KE-FARM-1725,Uasin Gishu,Sunflower,3.8,546.7,6,1,2,2,17.7,0
KE-FARM-1726,Uasin Gishu,Maize,16.5,822.1,9,0,14,0,15.2,1
KE-FARM-1727,Uasin Gishu,Sorghum,1.8,449.9,4,1,14,4,11.1,0
KE-FARM-1728,Nyandarua,Wheat,5.6,521.0,6,1,9,1,5.9,0
KE-FARM-1729,Trans Nzoia,Beans,2.8,709.5,1,1,8,1,3.2,0
KE-FARM-1730,Uasin Gishu,Wheat,0.5,701.5,2,0,10,2,19.7,0
KE-FARM-1731,Kitui,Beans,3.5,683.3,8,1,15,1,10.5,0
KE-FARM-1732,Uasin Gishu,Wheat,1.4,612.1,4,1,2,0,16.0,0
KE-FARM-1733,Meru,Sunflower,0.5,440.2,10,1,6,1,8.0,0
KE-FARM-1734,Nakuru,Sunflower,4.0,496.4,7,1,3,1,1.9,0
KE-FARM-1735,Meru,Sunflower,7.8,769.0,4,0,3,0,38.8,0
KE-FARM-1736,Meru,Maize,1.7,716.0,9,0,5,0,2.0,0
KE-FARM-1737,Nakuru,Beans,2.0,399.8,9,0,7,0,24.2,0
KE-FARM-1738,Kitui,Sunflower,8.9,730.4,4,1,7,0,2.3,0
KE-FARM-1739,Trans Nzoia,Maize,6.7,796.3,8,1,11,1,4.7,0
KE-FARM-1740,Meru,Beans,5.0,608.1,6,0,10,3,5.8,0
KE-FARM-1741,Trans Nzoia,Wheat,1.1,663.9,1,1,1,1,25.4,0
KE-FARM-1742,Meru,Maize,9.6,751.7,7,1,11,0,21.9,0
KE-FARM-1743,Laikipia,Sorghum,0.7,495.6,1,0,7,1,17.3,1
KE-FARM-1744,Nakuru,Maize,3.9,949.4,3,0,7,2,4.7,0
KE-FARM-1745,Meru,Maize,0.5,783.5,8,1,6,0,1.0,0
KE-FARM-1746,Laikipia,Beans,4.1,678.6,9,1,6,1,11.4,0
KE-FARM-1747,Nyandarua,Wheat,1.3,594.8,3,1,13,1,5.3,0
KE-FARM-1748,Laikipia,Sorghum,2.4,674.2,1,1,13,0,14.1,0
KE-FARM-1749,Uasin Gishu,Sunflower,1.7,366.0,1,1,2,0,15.8,0
KE-FARM-1750,Meru,Sunflower,0.8,912.3,7,1,3,0,5.8,0
KE-FARM-1751,Laikipia,Maize,3.9,769.3,5,1,3,0,13.8,0
KE-FARM-1752,Trans Nzoia,Beans,8.5,819.6,1,1,13,0,18.3,0
KE-FARM-1753,Nyandarua,Beans,12.8,604.6,6,1,3,0,26.4,0
KE-FARM-1754,Kitui,Sunflower,0.9,546.0,6,1,2,2,8.7,0
KE-FARM-1755,Meru,Sorghum,5.1,498.9,4,0,9,1,15.1,0
KE-FARM-1756,Uasin Gishu,Wheat,4.4,722.0,7,1,6,1,6.8,0
KE-FARM-1757,Kitui,Sorghum,1.7,523.1,7,1,2,0,1.0,0
KE-FARM-1758,Laikipia,Wheat,0.5,571.9,9,1,3,0,1.7,0
KE-FARM-1759,Kitui,Sunflower,4.7,682.0,1,0,10,0,1.4,0
KE-FARM-1760,Kitui,Wheat,11.6,501.1,5,0,6,0,1.9,0
KE-FARM-1761,Nyandarua,Beans,4.0,756.6,10,1,4,2,1.0,0
KE-FARM-1762,Kitui,Maize,2.3,597.3,3,0,7,2,19.6,1
KE-FARM-1763,Kitui,Maize,3.0,373.8,7,1,6,1,8.2,0
KE-FARM-1764,Meru,Sunflower,0.9,499.5,4,1,15,1,4.8,0
KE-FARM-1765,Nyandarua,Beans,5.6,796.2,4,1,6,0,5.3,0
KE-FARM-1766,Uasin Gishu,Sorghum,5.5,459.4,1,0,12,2,6.2,0
KE-FARM-1767,Laikipia,Beans,0.6,734.1,1,0,3,2,1.0,0
KE-FARM-1768,Nyandarua,Maize,8.4,618.3,10,0,11,1,3.2,0
KE-FARM-1769,Nyandarua,Maize,1.3,574.2,2,0,8,0,19.1,1
KE-FARM-1770,Nakuru,Beans,16.1,976.9,2,1,9,4,13.6,1
KE-FARM-1771,Nyandarua,Beans,1.9,407.4,1,1,6,0,8.3,1
KE-FARM-1772,Nakuru,Maize,0.8,489.0,8,0,2,2,6.6,0
KE-FARM-1773,Laikipia,Sorghum,1.7,596.5,6,0,1,0,3.0,0
KE-FARM-1774,Kitui,Sunflower,2.3,962.4,6,0,3,1,6.4,0
KE-FARM-1775,Meru,Sunflower,0.5,596.8,10,1,3,0,9.1,0
KE-FARM-1776,Meru,Beans,3.5,641.1,10,1,8,3,12.5,0
KE-FARM-1777,Laikipia,Sunflower,3.6,549.6,9,1,5,0,1.8,0
KE-FARM-1778,Laikipia,Maize,5.4,653.8,5,1,1,1,16.8,0
KE-FARM-1779,Trans Nzoia,Maize,0.5,558.9,4,1,11,2,4.2,0
KE-FARM-1780,Kitui,Beans,3.1,704.3,6,1,4,1,7.0,0
KE-FARM-1781,Laikipia,Beans,0.5,716.1,8,0,7,1,9.4,0
KE-FARM-1782,Nyandarua,Beans,4.8,564.9,1,1,5,0,6.7,0
KE-FARM-1783,Meru,Sorghum,0.5,431.2,7,0,10,0,8.5,0
KE-FARM-1784,Uasin Gishu,Sunflower,9.7,614.0,8,1,15,2,1.2,0
KE-FARM-1785,Meru,Beans,4.8,810.3,9,0,13,0,5.7,0
KE-FARM-1786,Nakuru,Wheat,2.8,476.0,8,1,6,1,3.3,0
KE-FARM-1787,Meru,Wheat,2.3,650.1,7,0,14,1,1.0,0
KE-FARM-1788,Trans Nzoia,Maize,0.6,419.1,3,1,10,2,2.1,1
KE-FARM-1789,Kitui,Sunflower,1.4,444.0,2,0,4,1,9.2,0
KE-FARM-1790,Laikipia,Beans,8.1,795.1,3,1,2,0,2.2,0
KE-FARM-1791,Kitui,Wheat,9.4,703.7,4,1,9,0,2.0,0
KE-FARM-1792,Laikipia,Sunflower,0.5,652.3,4,1,15,2,8.0,0
KE-FARM-1793,Meru,Maize,3.6,251.7,6,1,2,1,23.5,0
KE-FARM-1794,Uasin Gishu,Sorghum,5.1,517.1,7,1,2,1,15.5,0
KE-FARM-1795,Uasin Gishu,Sunflower,3.9,691.0,4,0,13,1,23.5,0
KE-FARM-1796,Trans Nzoia,Sunflower,0.5,382.6,10,1,12,0,8.7,0
KE-FARM-1797,Nakuru,Sorghum,1.0,546.9,6,1,2,1,5.3,0
KE-FARM-1798,Meru,Sunflower,1.2,715.0,9,1,1,2,13.1,0
KE-FARM-1799,Laikipia,Maize,7.1,373.3,6,1,13,0,3.0,0
KE-FARM-1800,Meru,Maize,2.5,348.1,3,1,12,1,1.0,0
KE-FARM-1801,Trans Nzoia,Sorghum,2.7,375.9,1,1,12,3,4.2,0
KE-FARM-1802,Nyandarua,Beans,10.9,650.2,10,1,3,0,3.6,0
KE-FARM-1803,Nyandarua,Wheat,4.1,516.5,10,1,6,1,11.3,0
KE-FARM-1804,Trans Nzoia,Beans,9.2,731.7,5,0,7,0,8.0,0
KE-FARM-1805,Laikipia,Sunflower,2.4,618.2,10,0,1,2,1.5,1
KE-FARM-1806,Kitui,Wheat,0.6,882.1,10,1,14,1,23.9,0
KE-FARM-1807,Trans Nzoia,Sorghum,10.6,414.4,3,1,5,0,9.0,1
KE-FARM-1808,Laikipia,Sorghum,2.5,649.8,8,1,5,0,6.1,0
KE-FARM-1809,Uasin Gishu,Wheat,0.8,480.7,10,0,1,2,27.7,0
KE-FARM-1810,Trans Nzoia,Maize,1.4,690.0,1,1,4,0,1.0,0
KE-FARM-1811,Laikipia,Wheat,0.5,618.0,2,1,10,1,15.6,0
KE-FARM-1812,Trans Nzoia,Sunflower,2.5,451.0,3,1,1,2,4.5,0
KE-FARM-1813,Trans Nzoia,Maize,7.7,576.4,3,1,13,2,11.9,0
KE-FARM-1814,Kitui,Sorghum,10.8,611.0,8,1,14,1,26.7,0
KE-FARM-1815,Kitui,Wheat,10.8,510.1,5,0,15,0,7.3,0
KE-FARM-1816,Laikipia,Beans,0.5,709.1,8,1,1,2,1.0,0
KE-FARM-1817,Laikipia,Beans,1.9,445.3,6,1,12,0,1.0,0
KE-FARM-1818,Nakuru,Sunflower,0.5,913.7,2,1,15,2,4.0,0
KE-FARM-1819,Trans Nzoia,Beans,7.7,743.1,4,0,7,0,15.2,0
KE-FARM-1820,Nyandarua,Wheat,1.8,652.3,9,1,7,1,3.4,0
KE-FARM-1821,Trans Nzoia,Wheat,4.0,1026.8,4,0,3,0,4.1,0
KE-FARM-1822,Trans Nzoia,Beans,5.0,553.6,5,1,7,2,15.3,0
KE-FARM-1823,Laikipia,Wheat,2.2,691.7,5,0,3,0,1.2,0
KE-FARM-1824,Trans Nzoia,Sunflower,1.5,633.4,10,0,2,1,18.8,0
KE-FARM-1825,Meru,Maize,13.1,719.6,8,0,10,0,3.1,0
KE-FARM-1826,Trans Nzoia,Sunflower,13.4,824.4,6,0,15,0,1.0,0
KE-FARM-1827,Meru,Sunflower,1.4,682.3,10,0,4,0,1.2,0
KE-FARM-1828,Kitui,Wheat,2.6,756.3,7,1,14,0,30.5,0
KE-FARM-1829,Nyandarua,Maize,14.4,517.4,6,0,10,1,6.0,0
KE-FARM-1830,Laikipia,Wheat,0.5,569.1,5,1,3,0,3.0,0
KE-FARM-1831,Trans Nzoia,Sorghum,2.1,845.7,5,0,12,0,7.4,0
KE-FARM-1832,Meru,Wheat,0.5,689.5,3,1,7,1,11.5,0
KE-FARM-1833,Meru,Wheat,2.8,637.2,7,1,12,0,3.8,0
KE-FARM-1834,Kitui,Wheat,0.5,487.0,10,0,12,1,12.9,0
KE-FARM-1835,Meru,Maize,2.1,745.0,5,1,1,1,2.9,0
KE-FARM-1836,Uasin Gishu,Wheat,1.0,482.8,7,0,6,0,1.2,0
KE-FARM-1837,Nakuru,Maize,3.0,438.6,2,1,15,0,8.0,0
KE-FARM-1838,Nyandarua,Beans,22.1,617.2,9,1,14,0,1.6,1
KE-FARM-1839,Kitui,Sorghum,6.4,239.6,8,0,2,1,28.2,0
KE-FARM-1840,Kitui,Maize,7.5,691.7,5,0,8,1,1.0,0
KE-FARM-1841,Trans Nzoia,Beans,4.0,656.5,2,0,14,1,14.1,0
KE-FARM-1842,Uasin Gishu,Maize,0.5,547.1,6,1,5,1,3.3,0
KE-FARM-1843,Trans Nzoia,Maize,0.9,560.7,8,1,3,0,18.7,0
KE-FARM-1844,Trans Nzoia,Sorghum,10.4,582.1,7,1,10,0,1.0,0
KE-FARM-1845,Laikipia,Sunflower,1.8,481.6,8,1,7,2,30.6,0
KE-FARM-1846,Laikipia,Sunflower,0.5,627.7,4,0,14,0,1.1,0
KE-FARM-1847,Laikipia,Maize,4.8,562.6,3,0,11,0,15.5,0
KE-FARM-1848,Uasin Gishu,Wheat,1.4,616.9,7,0,15,0,7.3,0
KE-FARM-1849,Trans Nzoia,Beans,1.3,576.6,2,1,15,1,5.6,0
KE-FARM-1850,Nakuru,Wheat,24.8,547.1,5,0,2,0,3.3,0
KE-FARM-1851,Nyandarua,Wheat,7.8,641.8,7,1,5,1,18.4,0
KE-FARM-1852,Laikipia,Maize,2.1,717.2,1,0,11,0,2.2,0
KE-FARM-1853,Laikipia,Maize,15.7,521.3,4,0,8,1,12.8,0
KE-FARM-1854,Kitui,Maize,4.2,659.3,2,1,13,2,5.9,0
KE-FARM-1855,Trans Nzoia,Maize,5.4,677.9,6,1,11,0,65.0,0
KE-FARM-1856,Trans Nzoia,Sunflower,0.5,407.4,1,1,1,0,9.5,1
KE-FARM-1857,Uasin Gishu,Maize,0.5,746.5,7,1,15,0,1.1,0
KE-FARM-1858,Uasin Gishu,Sunflower,4.0,908.5,3,1,1,1,5.4,1
KE-FARM-1859,Laikipia,Sunflower,9.2,586.8,1,0,3,1,1.0,0
KE-FARM-1860,Trans Nzoia,Maize,3.9,574.3,8,1,3,2,3.4,1
KE-FARM-1861,Nakuru,Sorghum,0.6,568.0,7,1,13,1,4.2,0
KE-FARM-1862,Nyandarua,Beans,0.5,693.1,2,0,7,0,19.2,0
KE-FARM-1863,Trans Nzoia,Wheat,7.4,676.6,7,1,6,2,18.2,1
KE-FARM-1864,Kitui,Sunflower,0.6,361.4,3,0,7,3,1.0,0
KE-FARM-1865,Trans Nzoia,Beans,2.9,470.1,9,0,4,2,7.6,0
KE-FARM-1866,Meru,Sorghum,0.5,676.1,8,1,11,1,2.5,0
KE-FARM-1867,Uasin Gishu,Wheat,0.5,578.2,5,1,2,0,3.9,0
KE-FARM-1868,Kitui,Wheat,4.5,425.1,7,1,2,1,1.0,1
KE-FARM-1869,Nyandarua,Sunflower,4.7,825.0,3,0,10,1,13.9,1
KE-FARM-1870,Laikipia,Maize,1.7,480.0,1,1,1,0,30.1,0
KE-FARM-1871,Kitui,Sorghum,1.0,605.4,1,1,14,0,2.5,0
KE-FARM-1872,Trans Nzoia,Sunflower,6.7,574.3,2,0,13,1,4.2,0
KE-FARM-1873,Laikipia,Sorghum,1.0,438.2,8,1,14,0,2.3,1
KE-FARM-1874,Trans Nzoia,Maize,3.1,627.7,1,1,9,0,26.6,1
KE-FARM-1875,Laikipia,Maize,13.8,658.8,5,1,14,2,1.0,0
KE-FARM-1876,Nyandarua,Sunflower,0.6,529.8,9,0,14,1,8.8,0
KE-FARM-1877,Uasin Gishu,Maize,11.3,549.6,9,0,7,0,20.5,0
KE-FARM-1878,Nyandarua,Beans,0.8,690.1,2,1,10,1,2.1,0
KE-FARM-1879,Meru,Wheat,3.4,303.7,7,1,3,0,8.9,1
KE-FARM-1880,Nakuru,Sunflower,1.9,473.2,1,1,2,0,1.0,1
KE-FARM-1881,Uasin Gishu,Sorghum,13.4,632.0,3,0,14,1,16.9,0
KE-FARM-1882,Nyandarua,Beans,1.3,521.0,6,1,3,1,3.2,0
KE-FARM-1883,Meru,Sunflower,2.0,518.8,9,1,7,0,44.9,1
KE-FARM-1884,Nakuru,Maize,16.3,735.3,10,0,5,1,25.5,0
KE-FARM-1885,Meru,Maize,3.1,505.0,2,1,12,1,13.2,0
KE-FARM-1886,Trans Nzoia,Maize,2.8,896.9,7,1,3,0,6.9,0
KE-FARM-1887,Trans Nzoia,Maize,1.2,336.8,4,0,9,0,14.5,0
KE-FARM-1888,Laikipia,Sorghum,4.8,268.2,2,0,2,1,1.4,0
KE-FARM-1889,Uasin Gishu,Beans,0.5,731.8,3,1,7,0,3.7,0
KE-FARM-1890,Trans Nzoia,Wheat,0.5,452.4,6,1,15,0,1.0,0
KE-FARM-1891,Kitui,Sorghum,3.7,454.9,10,1,10,3,10.4,0
KE-FARM-1892,Meru,Sorghum,1.7,747.7,9,0,6,1,16.4,0
KE-FARM-1893,Uasin Gishu,Wheat,12.3,525.4,8,0,6,0,29.2,1
KE-FARM-1894,Kitui,Wheat,9.3,736.6,10,1,14,3,11.6,0
KE-FARM-1895,Trans Nzoia,Maize,5.0,508.4,9,1,7,2,13.2,0
KE-FARM-1896,Laikipia,Sorghum,6.8,654.4,4,0,6,0,22.6,0
KE-FARM-1897,Nyandarua,Sunflower,4.4,523.3,4,1,2,1,27.5,0
KE-FARM-1898,Laikipia,Wheat,0.5,462.0,9,0,11,1,6.8,0
KE-FARM-1899,Kitui,Wheat,5.8,859.6,8,0,5,1,1.2,0
KE-FARM-1900,Nakuru,Beans,0.9,767.5,2,0,3,1,6.3,0
KE-FARM-1901,Trans Nzoia,Sunflower,1.6,491.0,8,0,9,1,8.1,0
KE-FARM-1902,Kitui,Sunflower,6.8,573.2,1,1,8,2,10.0,0
KE-FARM-1903,Nakuru,Wheat,3.1,821.4,9,1,10,2,45.4,0
KE-FARM-1904,Nakuru,Maize,7.9,451.8,9,1,11,1,25.0,0
KE-FARM-1905,Meru,Beans,1.0,459.9,8,1,2,0,5.0,0
KE-FARM-1906,Uasin Gishu,Sunflower,3.7,670.5,5,1,15,1,1.2,0
KE-FARM-1907,Meru,Wheat,0.5,940.6,5,1,1,0,2.4,0
KE-FARM-1908,Trans Nzoia,Sunflower,4.1,608.1,3,1,15,2,1.9,0
KE-FARM-1909,Nakuru,Beans,5.8,757.5,5,1,4,0,4.4,0
KE-FARM-1910,Kitui,Beans,3.5,447.4,4,1,4,0,20.9,0
KE-FARM-1911,Nyandarua,Sorghum,1.2,654.2,1,1,12,0,5.8,0
KE-FARM-1912,Nakuru,Wheat,0.5,546.1,9,0,10,1,8.4,0
