borrower_id,business_type,loan_purpose,loan_amount_ksh,loan_term_months,mpesa_transactions_monthly,mpesa_avg_balance_ksh,prev_loans_repaid,prev_loans_defaulted,group_lending_member,dependants,business_age_months,has_mobile_money_savings,loan_defaulted
MFI-00897,Market Trader,Business Expansion,27020.0,9,17,1486.0,2,1,0,5,7,1,0
MFI-00898,Jua Kali Artisan,Medical Emergency,44242.0,6,21,6550.0,2,2,1,1,10,1,0
MFI-00899,Boda Boda Operator,Stock Purchase,9305.0,9,22,10437.0,2,0,1,6,16,1,0
MFI-00900,Jua Kali Artisan,Stock Purchase,11176.0,3,17,11950.0,2,1,0,4,32,0,1
MFI-00901,Food Vendor,School Fees,108063.0,12,15,11015.0,1,1,1,5,101,0,1
MFI-00902,Food Vendor,Medical Emergency,28700.0,3,16,,3,1,0,5,100,1,0
MFI-00903,Boda Boda Operator,School Fees,24533.0,9,15,1795.0,1,0,0,4,30,0,0
MFI-00904,Boda Boda Operator,School Fees,44046.0,12,13,26591.0,1,1,1,3,2,1,0
MFI-00905,Jua Kali Artisan,Equipment,9551.0,3,33,2943.0,0,0,1,2,19,1,0
MFI-00906,Food Vendor,Stock Purchase,28412.0,9,16,1669.0,5,0,1,8,5,0,0
MFI-00907,Jua Kali Artisan,Stock Purchase,22933.0,6,17,14397.0,5,0,1,4,10,1,0
MFI-00908,Jua Kali Artisan,Stock Purchase,48724.0,6,13,9144.0,1,0,1,3,18,1,0
MFI-00909,Boda Boda Operator,Medical Emergency,6712.0,3,15,894.0,4,0,1,3,9,1,0
MFI-00910,Jua Kali Artisan,Equipment,19131.0,6,16,11777.0,4,0,1,3,37,0,0
MFI-00911,Jua Kali Artisan,Medical Emergency,25124.0,12,18,6529.0,2,1,0,6,1,0,1
MFI-00912,Boda Boda Operator,Business Expansion,24640.0,12,19,5081.0,3,0,0,1,12,0,0
MFI-00913,Boda Boda Operator,School Fees,84226.0,9,18,,2,1,0,3,31,1,1
MFI-00914,Kiosk Owner,School Fees,19346.0,12,16,,0,0,0,5,96,0,0
MFI-00915,Jua Kali Artisan,Medical Emergency,150000.0,12,22,23937.0,3,0,1,2,19,1,0
MFI-00916,Kiosk Owner,Medical Emergency,66010.0,9,21,9396.0,6,0,0,2,45,1,1
MFI-00917,Boda Boda Operator,School Fees,24607.0,6,22,,4,0,1,6,16,0,0
MFI-00918,Food Vendor,Equipment,58901.0,12,12,1447.0,0,1,1,1,120,1,1
MFI-00919,Kiosk Owner,Equipment,64942.0,6,19,2152.0,1,1,1,0,53,1,0
MFI-00920,Market Trader,School Fees,28332.0,6,22,12875.0,2,0,0,3,25,0,0
MFI-00921,Market Trader,Business Expansion,91256.0,9,15,,0,1,1,0,19,0,0
MFI-00922,Kiosk Owner,Medical Emergency,16638.0,3,21,9144.0,1,0,1,7,64,1,0
MFI-00923,Market Trader,Stock Purchase,58049.0,6,20,2712.0,1,0,1,4,27,1,0
MFI-00924,Food Vendor,Business Expansion,33392.0,12,17,19949.0,2,1,1,2,54,0,0
MFI-00925,Jua Kali Artisan,Equipment,45780.0,6,17,,4,0,1,3,15,1,0
MFI-00926,Food Vendor,Stock Purchase,43609.0,9,15,3938.0,1,1,0,4,14,0,0
MFI-00927,Market Trader,Stock Purchase,36845.0,9,13,3879.0,2,2,1,2,88,0,0
MFI-00928,Jua Kali Artisan,Business Expansion,150000.0,9,21,9755.0,1,0,1,3,44,1,0
MFI-00929,Market Trader,Business Expansion,22742.0,6,15,7047.0,4,0,0,1,19,0,0
MFI-00930,Kiosk Owner,Medical Emergency,19308.0,18,12,21628.0,1,0,0,3,54,0,0
MFI-00931,Food Vendor,Business Expansion,33834.0,9,22,,4,0,0,5,2,1,0
MFI-00932,Jua Kali Artisan,School Fees,103011.0,9,19,2441.0,3,0,1,1,12,1,0
MFI-00933,Boda Boda Operator,Equipment,37441.0,12,11,5134.0,1,0,1,1,10,1,0
MFI-00934,Food Vendor,Medical Emergency,34296.0,9,22,4877.0,3,0,0,1,51,0,0
MFI-00935,Boda Boda Operator,Medical Emergency,23282.0,3,20,2862.0,0,1,0,0,15,1,1
MFI-00936,Kiosk Owner,School Fees,24608.0,6,17,1053.0,3,0,1,0,15,0,1
MFI-00937,Market Trader,Stock Purchase,85451.0,6,19,4818.0,2,0,1,0,3,1,0
MFI-00938,Kiosk Owner,Business Expansion,34550.0,9,14,,1,0,0,1,22,1,0
MFI-00939,Boda Boda Operator,Stock Purchase,44520.0,12,17,5960.0,2,0,1,1,15,1,0
MFI-00940,Jua Kali Artisan,Equipment,20776.0,9,20,6890.0,3,0,0,3,4,1,0
MFI-00941,Kiosk Owner,Equipment,67609.0,6,8,20626.0,4,0,1,2,41,0,0
MFI-00942,Market Trader,Medical Emergency,96618.0,12,15,2053.0,1,1,1,1,22,0,1
MFI-00943,Jua Kali Artisan,Business Expansion,17291.0,9,20,2220.0,2,0,1,6,67,0,0
MFI-00944,Jua Kali Artisan,Stock Purchase,17645.0,12,16,3201.0,0,0,0,4,17,1,0
MFI-00945,Market Trader,Business Expansion,18481.0,18,30,14447.0,0,0,1,5,24,0,0
MFI-00946,Jua Kali Artisan,Medical Emergency,83162.0,6,14,12038.0,1,0,1,4,10,0,0
MFI-00947,Food Vendor,Medical Emergency,16835.0,6,22,6404.0,2,0,0,1,18,1,0
MFI-00948,Jua Kali Artisan,Stock Purchase,27577.0,6,11,,3,1,1,2,10,1,0
MFI-00949,Boda Boda Operator,Business Expansion,16522.0,3,18,1945.0,2,0,0,1,3,1,0
MFI-00950,Food Vendor,School Fees,140562.0,6,17,3221.0,3,0,0,0,2,0,0
MFI-00951,Kiosk Owner,Equipment,23734.0,9,20,7068.0,1,0,0,5,10,1,0
MFI-00952,Jua Kali Artisan,Equipment,137392.0,6,22,4008.0,2,0,0,3,2,0,0
MFI-00953,Market Trader,Equipment,35553.0,6,16,11470.0,2,0,1,5,5,1,0
MFI-00954,Food Vendor,Medical Emergency,24470.0,6,20,27674.0,0,0,0,4,4,0,1
MFI-00955,Jua Kali Artisan,School Fees,68810.0,3,23,4483.0,3,0,1,3,32,0,0
MFI-00956,Boda Boda Operator,Medical Emergency,35193.0,9,14,7405.0,1,0,0,4,15,0,0
MFI-00957,Jua Kali Artisan,Stock Purchase,112203.0,9,17,12430.0,0,0,1,6,1,1,0
MFI-00958,Jua Kali Artisan,Business Expansion,30540.0,9,19,,0,0,1,2,6,1,0
MFI-00959,Food Vendor,Business Expansion,25301.0,6,15,28869.0,1,1,0,2,2,1,1
MFI-00960,Boda Boda Operator,Business Expansion,25220.0,12,14,7455.0,1,1,1,1,6,0,0
MFI-00961,Jua Kali Artisan,Business Expansion,98149.0,3,21,5185.0,4,0,1,2,26,0,0
MFI-00962,Food Vendor,Medical Emergency,44386.0,3,21,1861.0,2,0,0,2,38,0,0
MFI-00963,Market Trader,Business Expansion,20131.0,3,17,,2,0,1,3,43,0,0
MFI-00964,Jua Kali Artisan,Stock Purchase,11517.0,12,27,1962.0,2,0,0,2,4,0,0
MFI-00965,Kiosk Owner,School Fees,43002.0,12,26,,0,1,1,1,29,0,0
MFI-00966,Market Trader,Medical Emergency,17145.0,12,22,7434.0,3,0,0,4,3,1,0
MFI-00967,Jua Kali Artisan,Stock Purchase,8827.0,6,18,3531.0,1,0,1,4,77,0,0
MFI-00968,Market Trader,Stock Purchase,86766.0,12,18,437.0,2,0,1,3,13,1,0
MFI-00969,Kiosk Owner,Equipment,13549.0,12,18,50000.0,1,4,1,0,1,1,0
MFI-00970,Market Trader,School Fees,8694.0,12,17,1149.0,1,0,0,2,3,1,1
MFI-00971,Jua Kali Artisan,Equipment,32533.0,12,20,3810.0,2,0,0,2,44,0,0
MFI-00972,Kiosk Owner,Business Expansion,28572.0,12,17,1499.0,2,0,0,3,10,0,1
MFI-00973,Boda Boda Operator,Stock Purchase,18058.0,9,15,3808.0,5,0,0,0,1,1,0
MFI-00974,Food Vendor,Equipment,43268.0,18,16,3166.0,1,1,0,5,24,1,0
MFI-00975,Food Vendor,Stock Purchase,28644.0,9,18,2508.0,0,0,1,3,85,0,0
MFI-00976,Jua Kali Artisan,Business Expansion,150000.0,6,15,4462.0,3,0,1,2,1,1,0
MFI-00977,Food Vendor,Business Expansion,31123.0,6,13,,1,0,0,2,29,1,0
MFI-00978,Food Vendor,School Fees,13121.0,6,21,,1,0,0,4,22,1,0
MFI-00979,Jua Kali Artisan,Business Expansion,46174.0,12,27,,5,1,0,2,1,0,0
MFI-00980,Jua Kali Artisan,School Fees,49338.0,3,24,,2,0,1,3,19,0,0
MFI-00981,Market Trader,Business Expansion,27778.0,6,19,8441.0,0,0,1,2,4,1,0
MFI-00982,Food Vendor,Business Expansion,9598.0,3,14,13821.0,0,0,0,4,39,0,0
MFI-00983,Market Trader,School Fees,125152.0,6,23,,1,0,1,3,10,1,0
MFI-00984,Food Vendor,Equipment,13227.0,6,18,24541.0,0,0,0,5,6,0,0
MFI-00985,Food Vendor,Medical Emergency,73636.0,9,13,,1,0,1,5,12,1,0
MFI-00986,Boda Boda Operator,Equipment,97369.0,6,8,11600.0,2,0,1,2,37,0,0
MFI-00987,Food Vendor,Business Expansion,28340.0,3,26,3546.0,0,0,1,6,7,1,0
MFI-00988,Jua Kali Artisan,Stock Purchase,73396.0,6,21,41241.0,1,0,1,5,18,0,0
MFI-00989,Food Vendor,Medical Emergency,78721.0,9,27,15053.0,1,0,0,1,28,1,0
MFI-00990,Kiosk Owner,Business Expansion,15402.0,3,15,1101.0,2,1,1,2,9,1,0
MFI-00991,Boda Boda Operator,School Fees,117811.0,12,19,3374.0,1,0,1,8,25,1,0
MFI-00992,Market Trader,Stock Purchase,47262.0,3,22,8998.0,2,2,1,3,73,0,1
MFI-00993,Food Vendor,Medical Emergency,6428.0,6,16,,0,0,1,1,19,1,0
MFI-00994,Food Vendor,Medical Emergency,42554.0,12,26,14807.0,2,0,0,4,5,1,0
MFI-00995,Market Trader,Medical Emergency,23222.0,9,14,4040.0,1,0,0,4,24,0,0
MFI-00996,Boda Boda Operator,Stock Purchase,51882.0,18,25,1832.0,1,0,0,0,93,1,1
MFI-00997,Market Trader,Stock Purchase,21762.0,6,19,4122.0,2,1,1,3,34,0,0
MFI-00998,Food Vendor,School Fees,21871.0,3,12,2823.0,5,0,1,0,6,1,0
MFI-00999,Market Trader,Stock Purchase,15858.0,3,19,880.0,2,0,0,3,11,1,0
MFI-01000,Market Trader,Stock Purchase,43472.0,18,17,4719.0,2,0,0,2,2,1,0
MFI-01001,Food Vendor,Equipment,55059.0,9,21,3234.0,3,1,1,4,16,1,1
MFI-01002,Boda Boda Operator,School Fees,36235.0,6,13,5518.0,2,0,1,1,9,0,0
MFI-01003,Jua Kali Artisan,School Fees,28703.0,6,17,1670.0,0,0,0,3,19,1,0
MFI-01004,Boda Boda Operator,Medical Emergency,39234.0,12,20,5775.0,2,0,1,3,4,1,0
MFI-01005,Jua Kali Artisan,Business Expansion,84588.0,9,13,50000.0,0,1,1,4,98,1,0
MFI-01006,Food Vendor,Medical Emergency,15803.0,6,14,1409.0,1,0,1,3,11,1,0
MFI-01007,Food Vendor,School Fees,12466.0,9,23,5245.0,1,1,1,2,17,0,1
MFI-01008,Jua Kali Artisan,School Fees,13897.0,6,16,6765.0,2,0,1,3,120,1,0
MFI-01009,Food Vendor,Business Expansion,9786.0,9,21,5250.0,0,1,1,4,10,0,0
MFI-01010,Food Vendor,Business Expansion,16138.0,12,16,4795.0,1,1,1,5,11,0,0
MFI-01011,Jua Kali Artisan,Business Expansion,90486.0,3,18,5314.0,1,0,1,6,39,1,0
MFI-01012,Market Trader,Business Expansion,9325.0,6,19,,1,0,1,5,2,1,0
MFI-01013,Boda Boda Operator,Medical Emergency,29704.0,3,17,26366.0,2,0,0,2,7,1,0
MFI-01014,Boda Boda Operator,Stock Purchase,61898.0,3,22,7432.0,0,1,1,4,16,0,0
MFI-01015,Kiosk Owner,Medical Emergency,36660.0,18,24,2635.0,2,0,1,4,20,0,0
MFI-01016,Food Vendor,Business Expansion,72984.0,9,24,16499.0,0,1,1,0,42,0,1
MFI-01017,Market Trader,Medical Emergency,22831.0,18,12,2383.0,1,0,1,1,33,1,0
MFI-01018,Market Trader,Medical Emergency,24484.0,12,22,1580.0,2,1,0,6,31,0,0
MFI-01019,Food Vendor,Medical Emergency,26587.0,18,17,3225.0,2,0,0,4,12,1,0
MFI-01020,Boda Boda Operator,Business Expansion,56537.0,18,20,20631.0,5,0,1,2,86,0,0
MFI-01021,Kiosk Owner,Business Expansion,150000.0,12,14,1607.0,0,1,0,3,43,1,0
MFI-01022,Kiosk Owner,Business Expansion,36097.0,12,21,3692.0,1,0,0,6,15,0,1
MFI-01023,Kiosk Owner,Equipment,30055.0,12,19,2740.0,1,1,1,1,10,1,1
MFI-01024,Jua Kali Artisan,Stock Purchase,16806.0,18,23,,1,0,1,3,1,0,0
MFI-01025,Jua Kali Artisan,School Fees,146123.0,18,17,1677.0,1,0,1,2,12,0,1
MFI-01026,Food Vendor,Equipment,26650.0,18,13,9232.0,2,0,0,2,1,1,0
MFI-01027,Kiosk Owner,Equipment,22152.0,9,23,1295.0,0,0,0,4,9,0,0
MFI-01028,Market Trader,Equipment,30701.0,12,19,,2,0,1,2,5,0,0
MFI-01029,Jua Kali Artisan,Equipment,150000.0,9,20,8587.0,1,0,1,2,10,1,0
MFI-01030,Jua Kali Artisan,Medical Emergency,23178.0,9,17,10237.0,1,0,1,2,2,0,0
MFI-01031,Food Vendor,Equipment,35592.0,12,17,,6,0,0,3,36,0,0
MFI-01032,Jua Kali Artisan,Stock Purchase,4852.0,12,16,,3,0,1,6,2,1,0
MFI-01033,Food Vendor,Business Expansion,79557.0,12,16,10885.0,5,0,0,3,30,1,0
MFI-01034,Market Trader,School Fees,28882.0,12,18,8849.0,1,0,1,9,66,1,0
MFI-01035,Food Vendor,Stock Purchase,75330.0,6,22,2294.0,2,0,0,4,16,1,0
MFI-01036,Kiosk Owner,Equipment,60302.0,9,15,1425.0,3,0,1,3,37,1,0
MFI-01037,Jua Kali Artisan,Business Expansion,41237.0,6,25,5267.0,1,0,1,4,69,0,0
MFI-01038,Boda Boda Operator,Equipment,25339.0,9,19,5700.0,1,2,0,3,19,1,1
MFI-01039,Food Vendor,School Fees,38203.0,18,24,10204.0,0,0,0,2,7,1,0
MFI-01040,Market Trader,Equipment,12426.0,12,23,2630.0,2,0,0,2,1,0,0
MFI-01041,Kiosk Owner,Medical Emergency,43470.0,6,8,7225.0,1,0,0,4,14,1,0
MFI-01042,Food Vendor,Medical Emergency,56533.0,9,20,13106.0,3,1,1,2,4,0,0
MFI-01043,Kiosk Owner,Equipment,38776.0,6,19,615.0,1,0,1,2,46,0,0
MFI-01044,Market Trader,Business Expansion,37379.0,6,14,479.0,2,0,0,3,38,1,1
MFI-01045,Kiosk Owner,School Fees,22362.0,6,13,5874.0,1,0,0,2,32,0,0
MFI-01046,Market Trader,Equipment,31939.0,6,21,6535.0,1,0,0,6,2,1,1
MFI-01047,Jua Kali Artisan,School Fees,15100.0,9,19,2618.0,1,0,0,4,25,1,0
MFI-01048,Kiosk Owner,Equipment,23472.0,6,31,,1,0,0,3,9,1,1
MFI-01049,Boda Boda Operator,School Fees,150000.0,3,25,30398.0,1,0,1,4,16,0,0
MFI-01050,Boda Boda Operator,Equipment,38987.0,12,17,5254.0,0,0,0,5,85,0,0
MFI-01051,Boda Boda Operator,Medical Emergency,53548.0,12,24,5494.0,2,1,0,5,2,1,1
MFI-01052,Food Vendor,Equipment,35560.0,12,12,,0,0,1,2,26,1,0
MFI-01053,Jua Kali Artisan,Medical Emergency,38272.0,12,17,4227.0,0,0,1,1,63,0,0
MFI-01054,Jua Kali Artisan,Business Expansion,40438.0,6,15,3738.0,2,0,1,3,1,0,0
MFI-01055,Market Trader,Equipment,29948.0,9,13,19401.0,4,0,0,0,23,0,0
MFI-01056,Market Trader,School Fees,58375.0,18,25,50000.0,0,0,0,5,21,1,0
MFI-01057,Food Vendor,Business Expansion,20484.0,12,21,2232.0,0,0,1,2,22,0,0
MFI-01058,Kiosk Owner,Medical Emergency,11086.0,6,22,14642.0,1,0,0,8,8,0,1
MFI-01059,Food Vendor,Business Expansion,42505.0,9,17,24647.0,2,0,0,2,31,1,0
MFI-01060,Boda Boda Operator,Equipment,88844.0,3,20,2148.0,0,1,0,3,45,0,0
MFI-01061,Jua Kali Artisan,Stock Purchase,21603.0,6,26,,3,0,1,1,9,0,0
MFI-01062,Market Trader,Equipment,68015.0,6,23,1487.0,2,1,1,4,5,0,1
MFI-01063,Market Trader,Medical Emergency,62191.0,6,14,,1,0,1,2,73,1,0
MFI-01064,Jua Kali Artisan,Business Expansion,126523.0,12,10,2065.0,1,0,1,0,42,0,0
MFI-01065,Boda Boda Operator,Stock Purchase,150000.0,18,21,3944.0,1,1,1,1,65,1,0
MFI-01066,Boda Boda Operator,School Fees,57764.0,9,18,1372.0,3,0,0,4,3,0,1
MFI-01067,Boda Boda Operator,Business Expansion,32996.0,6,24,8971.0,0,0,0,2,50,1,0
MFI-01068,Jua Kali Artisan,Business Expansion,9966.0,3,20,11410.0,5,0,0,3,44,0,0
MFI-01069,Food Vendor,Equipment,79318.0,6,19,3189.0,1,0,0,4,14,0,0
MFI-01070,Boda Boda Operator,School Fees,89778.0,3,23,,4,1,1,9,12,1,0
MFI-01071,Food Vendor,Stock Purchase,29555.0,6,14,6018.0,1,0,1,2,13,1,0
MFI-01072,Kiosk Owner,Business Expansion,48128.0,12,16,6441.0,2,0,1,2,22,0,0
MFI-01073,Market Trader,Equipment,15974.0,3,18,2417.0,1,0,0,4,22,0,0
MFI-01074,Food Vendor,Equipment,22503.0,12,20,3238.0,6,0,0,2,39,1,0
MFI-01075,Kiosk Owner,Stock Purchase,12615.0,12,13,3089.0,2,0,0,2,11,1,0
MFI-01076,Jua Kali Artisan,School Fees,45036.0,6,13,10871.0,1,0,1,1,1,1,0
MFI-01077,Kiosk Owner,School Fees,26378.0,9,20,5984.0,2,0,1,2,9,0,0
MFI-01078,Kiosk Owner,Equipment,98690.0,3,20,,5,0,1,8,27,0,0
MFI-01079,Market Trader,School Fees,43818.0,12,17,,0,0,0,2,47,0,1
MFI-01080,Kiosk Owner,School Fees,48169.0,12,15,3185.0,3,1,0,1,8,0,0
MFI-01081,Kiosk Owner,Equipment,36649.0,6,31,10443.0,2,1,0,3,31,1,0
MFI-01082,Market Trader,Business Expansion,128517.0,6,18,5230.0,1,1,1,2,14,1,1
MFI-01083,Jua Kali Artisan,Business Expansion,116059.0,9,19,2974.0,4,0,1,2,2,1,0
MFI-01084,Boda Boda Operator,School Fees,31657.0,6,10,12781.0,3,0,1,0,2,0,0
MFI-01085,Food Vendor,Equipment,46109.0,12,22,29901.0,2,0,0,4,4,0,0
MFI-01086,Food Vendor,Business Expansion,112626.0,12,13,1605.0,3,0,1,0,29,1,0
MFI-01087,Kiosk Owner,Business Expansion,14175.0,18,21,2246.0,3,0,0,4,44,1,1
MFI-01088,Boda Boda Operator,Equipment,46239.0,6,16,23081.0,2,0,1,1,2,0,0
MFI-01089,Boda Boda Operator,Stock Purchase,27446.0,3,17,38910.0,1,0,1,6,8,0,0
MFI-01090,Kiosk Owner,School Fees,117955.0,12,21,7144.0,0,1,0,5,54,1,1
MFI-01091,Food Vendor,School Fees,55520.0,3,20,18949.0,1,0,1,3,25,0,0
MFI-01092,Food Vendor,Business Expansion,9043.0,6,18,3063.0,2,0,1,4,10,0,0
MFI-01093,Boda Boda Operator,Equipment,26041.0,6,17,928.0,2,0,1,0,23,0,0
MFI-01094,Boda Boda Operator,Medical Emergency,111632.0,6,15,4591.0,2,0,1,2,10,1,1
MFI-01095,Kiosk Owner,Medical Emergency,74132.0,6,21,20520.0,2,1,1,1,4,0,0
MFI-01096,Food Vendor,Equipment,15772.0,9,19,2390.0,2,0,1,3,1,1,1
MFI-01097,Food Vendor,Equipment,16597.0,9,18,24849.0,1,0,1,1,33,1,0
MFI-01098,Kiosk Owner,Stock Purchase,38657.0,6,12,17132.0,2,1,1,1,14,1,0
MFI-01099,Kiosk Owner,Medical Emergency,34769.0,9,19,5848.0,3,0,0,6,45,1,0
MFI-01100,Jua Kali Artisan,Equipment,29573.0,3,23,50000.0,2,0,0,2,39,0,0
MFI-01101,Boda Boda Operator,Equipment,26302.0,12,12,4221.0,1,0,1,2,1,1,0
MFI-01102,Boda Boda Operator,School Fees,22691.0,9,20,1339.0,1,0,0,3,18,1,0
MFI-01103,Boda Boda Operator,Medical Emergency,150000.0,9,23,3543.0,4,0,0,0,10,0,0
MFI-01104,Market Trader,Equipment,27102.0,6,14,7167.0,2,0,1,5,58,0,0
MFI-01105,Market Trader,Medical Emergency,21434.0,18,15,2524.0,2,1,1,5,91,0,0
MFI-01106,Kiosk Owner,Equipment,54435.0,9,16,2474.0,1,1,1,6,7,1,0
MFI-01107,Jua Kali Artisan,Medical Emergency,33488.0,6,21,,3,0,1,1,6,0,0
MFI-01108,Market Trader,Stock Purchase,17375.0,6,16,11550.0,4,0,0,3,4,1,0
MFI-01109,Boda Boda Operator,Stock Purchase,29731.0,6,25,,1,1,1,3,55,0,1
MFI-01110,Jua Kali Artisan,Stock Purchase,34611.0,12,19,4715.0,3,1,0,6,14,0,0
MFI-01111,Food Vendor,Business Expansion,51238.0,6,19,2781.0,0,0,0,4,6,1,1
MFI-01112,Kiosk Owner,Equipment,46650.0,3,21,2406.0,3,0,1,3,9,1,0
MFI-01113,Market Trader,School Fees,16117.0,6,11,3791.0,0,3,1,5,12,0,0
MFI-01114,Jua Kali Artisan,Business Expansion,59098.0,6,16,1399.0,0,0,0,4,95,1,0
MFI-01115,Market Trader,Medical Emergency,74139.0,18,14,2710.0,2,0,0,7,54,0,1
MFI-01116,Market Trader,Equipment,15357.0,6,25,6690.0,3,1,0,1,16,1,0
MFI-01117,Kiosk Owner,Equipment,19509.0,6,19,1549.0,1,0,1,3,48,1,0
MFI-01118,Market Trader,Business Expansion,31558.0,6,15,622.0,2,0,0,2,7,1,1
MFI-01119,Kiosk Owner,Equipment,43289.0,3,22,3095.0,0,0,0,3,18,1,0
MFI-01120,Kiosk Owner,Equipment,44626.0,9,20,1484.0,3,0,1,4,37,1,0
MFI-01121,Food Vendor,Medical Emergency,35095.0,18,25,2893.0,1,0,1,3,4,1,0
MFI-01122,Boda Boda Operator,School Fees,11554.0,6,18,11478.0,1,1,0,2,18,1,0
MFI-01123,Food Vendor,Medical Emergency,81606.0,18,21,,1,0,1,2,10,0,1
MFI-01124,Market Trader,Business Expansion,16427.0,3,20,,1,0,1,3,36,1,0
MFI-01125,Food Vendor,Equipment,106987.0,9,16,8760.0,2,0,0,4,47,1,1
MFI-01126,Jua Kali Artisan,Equipment,92412.0,6,13,35187.0,1,1,0,1,3,1,0
MFI-01127,Food Vendor,School Fees,14901.0,12,13,3812.0,1,0,0,3,39,1,0
MFI-01128,Food Vendor,School Fees,48145.0,12,18,1864.0,0,0,1,2,25,1,0
MFI-01129,Food Vendor,Stock Purchase,107888.0,12,19,9601.0,3,0,1,4,120,0,0
MFI-01130,Kiosk Owner,School Fees,58167.0,9,19,2970.0,4,0,1,5,11,0,0
MFI-01131,Boda Boda Operator,Medical Emergency,9338.0,9,14,,0,1,0,2,14,1,0
MFI-01132,Food Vendor,Equipment,35243.0,9,15,3832.0,0,0,0,0,19,0,1
MFI-01133,Food Vendor,Medical Emergency,70757.0,9,14,7287.0,2,0,1,1,38,1,0
MFI-01134,Boda Boda Operator,Medical Emergency,139353.0,12,17,7064.0,0,1,1,7,16,1,1
MFI-01135,Food Vendor,Medical Emergency,32583.0,9,22,1231.0,3,0,0,3,5,0,0
MFI-01136,Boda Boda Operator,Medical Emergency,9576.0,6,9,,0,0,0,4,43,1,0
MFI-01137,Food Vendor,Medical Emergency,150000.0,12,24,1141.0,1,0,1,1,6,1,0
MFI-01138,Food Vendor,Medical Emergency,32927.0,18,21,1351.0,3,0,1,2,4,1,0
MFI-01139,Jua Kali Artisan,Equipment,115335.0,18,20,18768.0,2,0,0,4,13,1,0
MFI-01140,Jua Kali Artisan,Medical Emergency,29540.0,6,15,,4,0,1,2,20,0,0
MFI-01141,Jua Kali Artisan,Business Expansion,56378.0,6,20,,2,1,0,2,42,0,0
MFI-01142,Kiosk Owner,Medical Emergency,20986.0,18,20,7623.0,1,0,0,4,4,0,0
MFI-01143,Market Trader,Stock Purchase,21314.0,6,17,2697.0,1,0,1,2,3,1,0
MFI-01144,Jua Kali Artisan,Medical Emergency,150000.0,3,23,3322.0,4,0,0,5,78,1,0
MFI-01145,Market Trader,Stock Purchase,77017.0,9,16,,1,0,0,8,36,0,0
MFI-01146,Boda Boda Operator,Equipment,35513.0,6,17,14275.0,3,0,1,5,13,0,0
MFI-01147,Market Trader,Business Expansion,76697.0,9,20,12517.0,0,0,1,3,32,1,0
MFI-01148,Boda Boda Operator,Equipment,21114.0,3,21,5056.0,0,0,0,6,4,0,0
MFI-01149,Market Trader,Equipment,36361.0,6,17,8209.0,1,0,1,6,2,1,0
MFI-01150,Boda Boda Operator,Medical Emergency,39411.0,12,13,3028.0,3,0,1,1,12,1,0
MFI-01151,Jua Kali Artisan,Stock Purchase,19796.0,6,20,,3,0,1,2,41,0,0
MFI-01152,Jua Kali Artisan,Business Expansion,17827.0,18,19,4888.0,1,0,0,2,6,1,0
MFI-01153,Jua Kali Artisan,Medical Emergency,8016.0,9,22,9019.0,0,1,1,3,3,0,1
MFI-01154,Boda Boda Operator,Stock Purchase,16747.0,3,17,23197.0,2,0,1,3,21,1,0
MFI-01155,Kiosk Owner,Medical Emergency,150000.0,18,25,14365.0,2,0,1,5,79,0,1
MFI-01156,Market Trader,Equipment,8764.0,6,18,9620.0,2,0,1,2,7,0,0
MFI-01157,Boda Boda Operator,Stock Purchase,35324.0,6,11,4377.0,1,2,1,3,19,0,0
MFI-01158,Jua Kali Artisan,School Fees,41031.0,18,22,3783.0,2,1,0,2,32,1,1
MFI-01159,Market Trader,Medical Emergency,29738.0,12,22,6176.0,2,0,0,5,10,0,0
MFI-01160,Jua Kali Artisan,Equipment,73093.0,9,16,5866.0,2,1,1,1,10,1,0
MFI-01161,Kiosk Owner,Stock Purchase,29143.0,3,29,1685.0,2,0,1,4,26,0,1
MFI-01162,Food Vendor,Equipment,77869.0,3,21,3374.0,1,0,1,1,14,1,0
MFI-01163,Jua Kali Artisan,Medical Emergency,56348.0,6,21,5055.0,0,1,1,3,61,1,0
MFI-01164,Food Vendor,Medical Emergency,12300.0,12,9,9352.0,2,1,1,2,4,1,0
MFI-01165,Kiosk Owner,Medical Emergency,91972.0,12,14,4610.0,2,1,0,2,12,1,1
MFI-01166,Food Vendor,Business Expansion,28254.0,6,17,33675.0,1,0,0,3,1,1,0
MFI-01167,Jua Kali Artisan,Business Expansion,8666.0,3,15,2669.0,5,0,1,1,5,1,0
MFI-01168,Kiosk Owner,Medical Emergency,52946.0,6,14,6273.0,2,0,0,4,13,0,1
MFI-01169,Market Trader,Business Expansion,28864.0,18,18,4345.0,2,1,0,3,11,1,0
MFI-01170,Food Vendor,Equipment,133645.0,9,17,7439.0,2,1,1,3,10,1,1
MFI-01171,Food Vendor,Stock Purchase,87246.0,12,18,4958.0,2,0,1,2,1,0,1
MFI-01172,Boda Boda Operator,Business Expansion,17645.0,12,18,3608.0,4,1,1,2,21,1,0
MFI-01173,Jua Kali Artisan,Business Expansion,77590.0,12,12,8572.0,3,0,1,4,53,0,0
MFI-01174,Jua Kali Artisan,Business Expansion,20810.0,18,15,2169.0,4,0,0,5,8,1,0
MFI-01175,Food Vendor,Business Expansion,9646.0,18,22,1321.0,1,0,1,3,9,1,0
MFI-01176,Food Vendor,School Fees,22211.0,9,17,,2,0,0,1,27,0,0
